source_node	target_node	Source Node Attribute	Target Node Attribute
AC006115.3	P35637	lncRNA	protein
MIMT1	P35637	lncRNA	protein
AC003005.2	P35637	lncRNA	protein
AC010642.2	P35637	lncRNA	protein
A1BG-AS1	P35637	lncRNA	protein
AC079779.4	P35637	lncRNA	protein
AC105393.1	P35637	lncRNA	protein
AC092159.2	P35637	lncRNA	protein
AC116609.1	P35637	lncRNA	protein
AC116609.2	P35637	lncRNA	protein
AC113607.1	P35637	lncRNA	protein
AC144450.1	P35637	lncRNA	protein
AC141930.2	P35637	lncRNA	protein
AC093390.1	P35637	lncRNA	protein
AC018685.1	P35637	lncRNA	protein
AC011995.1	P35637	lncRNA	protein
AC019118.2	P35637	lncRNA	protein
TRAPPC12-AS1	P35637	lncRNA	protein
AC012445.1	P35637	lncRNA	protein
AC010729.1	P35637	lncRNA	protein
LINC00487	P35637	lncRNA	protein
RNF144A-AS1	P35637	lncRNA	protein
AC013460.1	P35637	lncRNA	protein
LINC00299	P35637	lncRNA	protein
U91324.1	P35637	lncRNA	protein
AC010969.1	P35637	lncRNA	protein
RN7SL832P	P35637	lncRNA	protein
AC096559.1	P35637	lncRNA	protein
LINC00276	P35637	lncRNA	protein
AC016730.1	P35637	lncRNA	protein
AC068286.1	P35637	lncRNA	protein
AC008278.2	P35637	lncRNA	protein
MYCNOS	P35637	lncRNA	protein
AC130710.1	P35637	lncRNA	protein
AC106053.1	P35637	lncRNA	protein
LINC00954	P35637	lncRNA	protein
AC098828.2	P35637	lncRNA	protein
AC012065.4	P35637	lncRNA	protein
HS1BP3-IT1	P35637	lncRNA	protein
AC011752.1	P35637	lncRNA	protein
AC018742.1	P35637	lncRNA	protein
AC096570.2	P35637	lncRNA	protein
AC096570.1	P35637	lncRNA	protein
AC012506.4	P35637	lncRNA	protein
AC009228.1	P35637	lncRNA	protein
DNAJC27-AS1	P35637	lncRNA	protein
AC104699.1	P35637	lncRNA	protein
AC013472.3	P35637	lncRNA	protein
AC093690.1	P35637	lncRNA	protein
AC104695.3	P35637	lncRNA	protein
AC106870.1	P35637	lncRNA	protein
AC009305.1	P35637	lncRNA	protein
BIRC6-AS1	P35637	lncRNA	protein
LINC00486	P35637	lncRNA	protein
AC073218.2	P35637	lncRNA	protein
AC012593.1	P35637	lncRNA	protein
AC019064.1	P35637	lncRNA	protein
AC006369.2	P35637	lncRNA	protein
LINC00211	P35637	lncRNA	protein
RMDN2-AS1	P35637	lncRNA	protein
CYP1B1-AS1	P35637	lncRNA	protein
SOS1-IT1	P35637	lncRNA	protein
SLC8A1-AS1	P35637	lncRNA	protein
AC007317.1	P35637	lncRNA	protein
AC083949.1	P35637	lncRNA	protein
AC016735.1	P35637	lncRNA	protein
AC016722.2	P35637	lncRNA	protein
AC093732.1	P35637	lncRNA	protein
AC009234.1	P35637	lncRNA	protein
AC010967.2	P35637	lncRNA	protein
AC008280.3	P35637	lncRNA	protein
AC092839.1	P35637	lncRNA	protein
AC104781.1	P35637	lncRNA	protein
AC007743.1	P35637	lncRNA	protein
AC007092.1	P35637	lncRNA	protein
AC009970.1	P35637	lncRNA	protein
AC016747.3	P35637	lncRNA	protein
AC093159.1	P35637	lncRNA	protein
AC007098.1	P35637	lncRNA	protein
AC012370.2	P35637	lncRNA	protein
AC007389.1	P35637	lncRNA	protein
AC007389.3	P35637	lncRNA	protein
MEIS1-AS3	P35637	lncRNA	protein
MEIS1-AS2	P35637	lncRNA	protein
AC023115.1	P35637	lncRNA	protein
AC017083.2	P35637	lncRNA	protein
PCBP1-AS1	P35637	lncRNA	protein
TGFA-IT1	P35637	lncRNA	protein
ALMS1-IT1	P35637	lncRNA	protein
DGUOK-AS1	P35637	lncRNA	protein
BOLA3-AS1	P35637	lncRNA	protein
DCTN1-AS1	P35637	lncRNA	protein
LBX2-AS1	P35637	lncRNA	protein
AC005034.3	P35637	lncRNA	protein
AC079117.1	P35637	lncRNA	protein
AC012494.1	P35637	lncRNA	protein
AC010975.1	P35637	lncRNA	protein
AC016716.2	P35637	lncRNA	protein
AC062029.1	P35637	lncRNA	protein
AC103563.7	P35637	lncRNA	protein
LINC00342	P35637	lncRNA	protein
AC159540.1	P35637	lncRNA	protein
AC159540.2	P35637	lncRNA	protein
AC109826.1	P35637	lncRNA	protein
AC092168.2	P35637	lncRNA	protein
AC013402.2	P35637	lncRNA	protein
AC068057.1	P35637	lncRNA	protein
AC068057.2	P35637	lncRNA	protein
AC018730.1	P35637	lncRNA	protein
AC010884.1	P35637	lncRNA	protein
ST6GAL2-IT1	P35637	lncRNA	protein
AC096669.1	P35637	lncRNA	protein
GACAT1	P35637	lncRNA	protein
SH3RF3-AS1	P35637	lncRNA	protein
AC013268.5	P35637	lncRNA	protein
AC108463.2	P35637	lncRNA	protein
AC068491.2	P35637	lncRNA	protein
AC068491.3	P35637	lncRNA	protein
AC017002.1	P35637	lncRNA	protein
AC017074.2	P35637	lncRNA	protein
AC010982.1	P35637	lncRNA	protein
AC009312.1	P35637	lncRNA	protein
AC009303.3	P35637	lncRNA	protein
STEAP3-AS1	P35637	lncRNA	protein
AC079154.1	P35637	lncRNA	protein
AC010976.2	P35637	lncRNA	protein
AC140481.1	P35637	lncRNA	protein
AC073869.7	P35637	lncRNA	protein
AJ239322.1	P35637	lncRNA	protein
AC010890.1	P35637	lncRNA	protein
NCKAP5-IT1	P35637	lncRNA	protein
AC011243.1	P35637	lncRNA	protein
AC114763.1	P35637	lncRNA	protein
AC092620.2	P35637	lncRNA	protein
AC092620.3	P35637	lncRNA	protein
AC062021.1	P35637	lncRNA	protein
AC016710.1	P35637	lncRNA	protein
AC078882.1	P35637	lncRNA	protein
AC096558.1	P35637	lncRNA	protein
AC092652.1	P35637	lncRNA	protein
AC079584.2	P35637	lncRNA	protein
AC016910.1	P35637	lncRNA	protein
ZEB2-AS1	P35637	lncRNA	protein
TEX41	P35637	lncRNA	protein
AC023128.1	P35637	lncRNA	protein
AC092484.1	P35637	lncRNA	protein
AC079163.1	P35637	lncRNA	protein
AC007364.1	P35637	lncRNA	protein
AC019186.1	P35637	lncRNA	protein
UPP2-IT1	P35637	lncRNA	protein
CCDC148-AS1	P35637	lncRNA	protein
AC005042.2	P35637	lncRNA	protein
AC008277.1	P35637	lncRNA	protein
AC009506.1	P35637	lncRNA	protein
AC009313.1	P35637	lncRNA	protein
AC008063.2	P35637	lncRNA	protein
AC009495.2	P35637	lncRNA	protein
AC009495.3	P35637	lncRNA	protein
CERS6-AS1	P35637	lncRNA	protein
AC012594.1	P35637	lncRNA	protein
AC104088.1	P35637	lncRNA	protein
AC078883.3	P35637	lncRNA	protein
RAPGEF4-AS1	P35637	lncRNA	protein
AC010894.3	P35637	lncRNA	protein
AC010894.5	P35637	lncRNA	protein
AC017048.2	P35637	lncRNA	protein
AC017048.3	P35637	lncRNA	protein
AC073636.1	P35637	lncRNA	protein
AC074286.1	P35637	lncRNA	protein
AC009948.5	P35637	lncRNA	protein
TTN-AS1	P35637	lncRNA	protein
AC093911.1	P35637	lncRNA	protein
AC009478.1	P35637	lncRNA	protein
AC068196.1	P35637	lncRNA	protein
AC093639.1	P35637	lncRNA	protein
AC007966.1	P35637	lncRNA	protein
AC007319.1	P35637	lncRNA	protein
OSGEPL1-AS1	P35637	lncRNA	protein
AC006460.2	P35637	lncRNA	protein
AC098617.1	P35637	lncRNA	protein
AC010983.1	P35637	lncRNA	protein
AC064834.1	P35637	lncRNA	protein
ANKRD44-IT1	P35637	lncRNA	protein
AC019330.1	P35637	lncRNA	protein
SATB2-AS1	P35637	lncRNA	protein
CFLAR-AS1	P35637	lncRNA	protein
AC064836.3	P35637	lncRNA	protein
AC007362.1	P35637	lncRNA	protein
AC007383.3	P35637	lncRNA	protein
AC010731.2	P35637	lncRNA	protein
AC008269.2	P35637	lncRNA	protein
KLF7-IT1	P35637	lncRNA	protein
AC007879.1	P35637	lncRNA	protein
AC007879.2	P35637	lncRNA	protein
AC083900.1	P35637	lncRNA	protein
AC019185.2	P35637	lncRNA	protein
AC006994.2	P35637	lncRNA	protein
AC079610.1	P35637	lncRNA	protein
AC108066.1	P35637	lncRNA	protein
VWC2L-IT1	P35637	lncRNA	protein
AC012462.2	P35637	lncRNA	protein
AC012668.2	P35637	lncRNA	protein
LINC00607	P35637	lncRNA	protein
AC093382.1	P35637	lncRNA	protein
AC069155.1	P35637	lncRNA	protein
AC098820.2	P35637	lncRNA	protein
AC098820.3	P35637	lncRNA	protein
AC007557.4	P35637	lncRNA	protein
AC007557.2	P35637	lncRNA	protein
AC007557.3	P35637	lncRNA	protein
AC007563.1	P35637	lncRNA	protein
DIRC3	P35637	lncRNA	protein
AC093843.1	P35637	lncRNA	protein
AC068489.1	P35637	lncRNA	protein
AC010980.2	P35637	lncRNA	protein
FBXO36-IT1	P35637	lncRNA	protein
LINC00471	P35637	lncRNA	protein
AC073254.1	P35637	lncRNA	protein
AC010148.1	P35637	lncRNA	protein
AGAP1-IT1	P35637	lncRNA	protein
AC105760.2	P35637	lncRNA	protein
AC107079.1	P35637	lncRNA	protein
AC104809.2	P35637	lncRNA	protein
BOK-AS1	P35637	lncRNA	protein
AC114730.2	P35637	lncRNA	protein
AC131097.3	P35637	lncRNA	protein
SDCBP2-AS1	P35637	lncRNA	protein
UBOX5-AS1	P35637	lncRNA	protein
LINC00658	P35637	lncRNA	protein
LINC00654	P35637	lncRNA	protein
PLCB1-IT1	P35637	lncRNA	protein
SNAP25-AS1	P35637	lncRNA	protein
MACROD2-IT1	P35637	lncRNA	protein
MACROD2-AS1	P35637	lncRNA	protein
LINC00652	P35637	lncRNA	protein
C20orf78	P35637	lncRNA	protein
LINC00237	P35637	lncRNA	protein
NKX2-2-AS1	P35637	lncRNA	protein
FAM182B	P35637	lncRNA	protein
FAM182A	P35637	lncRNA	protein
HM13-AS1	P35637	lncRNA	protein
ITCH-IT1	P35637	lncRNA	protein
SNHG17	P35637	lncRNA	protein
SNHG11	P35637	lncRNA	protein
ZFAS1	P35637	lncRNA	protein
OGFR-AS1	P35637	lncRNA	protein
HAR1B	P35637	lncRNA	protein
HAR1A	P35637	lncRNA	protein
SAMSN1-AS1	P35637	lncRNA	protein
AP001172.2	P35637	lncRNA	protein
AP000962.2	P35637	lncRNA	protein
AP000432.2	P35637	lncRNA	protein
C21orf91-OT1	P35637	lncRNA	protein
CHODL-AS1	P35637	lncRNA	protein
LINC00320	P35637	lncRNA	protein
LINC00308	P35637	lncRNA	protein
LINC00158	P35637	lncRNA	protein
AP000221.1	P35637	lncRNA	protein
MIR155HG	P35637	lncRNA	protein
LINC00515	P35637	lncRNA	protein
LINC00113	P35637	lncRNA	protein
LINC00314	P35637	lncRNA	protein
LINC00161	P35637	lncRNA	protein
LINC00189	P35637	lncRNA	protein
BACH1-IT1	P35637	lncRNA	protein
BACH1-AS1	P35637	lncRNA	protein
BACH1-IT2	P35637	lncRNA	protein
BACH1-IT3	P35637	lncRNA	protein
GRIK1-AS1	P35637	lncRNA	protein
AF096876.1	P35637	lncRNA	protein
AP000253.1	P35637	lncRNA	protein
LINC00159	P35637	lncRNA	protein
AP000265.1	P35637	lncRNA	protein
MIS18A-AS1	P35637	lncRNA	protein
LINC00846	P35637	lncRNA	protein
PAXBP1-AS1	P35637	lncRNA	protein
AP000281.2	P35637	lncRNA	protein
LINC00945	P35637	lncRNA	protein
LINC00649	P35637	lncRNA	protein
LINC00310	P35637	lncRNA	protein
CBR3-AS1	P35637	lncRNA	protein
HLCS-IT1	P35637	lncRNA	protein
AP001429.1	P35637	lncRNA	protein
TTC3-AS1	P35637	lncRNA	protein
DSCR9	P35637	lncRNA	protein
BRWD1-IT1	P35637	lncRNA	protein
BRWD1-AS1	P35637	lncRNA	protein
DSCAM-AS1	P35637	lncRNA	protein
DSCAM-IT1	P35637	lncRNA	protein
LINC00323	P35637	lncRNA	protein
AP001619.2	P35637	lncRNA	protein
ZNF295-AS1	P35637	lncRNA	protein
AP001627.1	P35637	lncRNA	protein
ERVH48-1	P35637	lncRNA	protein
LINC00313	P35637	lncRNA	protein
LINC00319	P35637	lncRNA	protein
AP001065.2	P35637	lncRNA	protein
LINC00334	P35637	lncRNA	protein
LINC00315	P35637	lncRNA	protein
AL592528.1	P35637	lncRNA	protein
MCM3AP-AS1	P35637	lncRNA	protein
DIP2A-IT1	P35637	lncRNA	protein
CECR3	P35637	lncRNA	protein
THAP7-AS1	P35637	lncRNA	protein
ADORA2A-AS1	P35637	lncRNA	protein
MIAT	P35637	lncRNA	protein
TTC28-AS1	P35637	lncRNA	protein
ZNRF3-IT1	P35637	lncRNA	protein
ZNRF3-AS1	P35637	lncRNA	protein
RFPL1S	P35637	lncRNA	protein
MORC2-AS1	P35637	lncRNA	protein
TUG1	P35637	lncRNA	protein
RNF185-AS1	P35637	lncRNA	protein
C22orf24	P35637	lncRNA	protein
LARGE-IT1	P35637	lncRNA	protein
LARGE-AS1	P35637	lncRNA	protein
AL021707.1	P35637	lncRNA	protein
Z83851.1	P35637	lncRNA	protein
EFCAB6-AS1	P35637	lncRNA	protein
LINC00229	P35637	lncRNA	protein
LINC00899	P35637	lncRNA	protein
LINC00898	P35637	lncRNA	protein
C22orf34	P35637	lncRNA	protein
CHL1-AS2	P35637	lncRNA	protein
CHL1-AS1	P35637	lncRNA	protein
AC090044.1	P35637	lncRNA	protein
CNTN4-AS2	P35637	lncRNA	protein
CNTN4-AS1	P35637	lncRNA	protein
EGOT	P35637	lncRNA	protein
BHLHE40-AS1	P35637	lncRNA	protein
AC026202.3	P35637	lncRNA	protein
AC026167.1	P35637	lncRNA	protein
GRM7-AS3	P35637	lncRNA	protein
GRM7-AS2	P35637	lncRNA	protein
GRM7-AS1	P35637	lncRNA	protein
LMCD1-AS1	P35637	lncRNA	protein
AC018832.1	P35637	lncRNA	protein
AC023481.1	P35637	lncRNA	protein
SRGAP3-AS1	P35637	lncRNA	protein
SRGAP3-AS2	P35637	lncRNA	protein
SRGAP3-AS3	P35637	lncRNA	protein
SRGAP3-AS4	P35637	lncRNA	protein
PRRT3-AS1	P35637	lncRNA	protein
GHRLOS	P35637	lncRNA	protein
LINC00852	P35637	lncRNA	protein
ATP2B2-IT1	P35637	lncRNA	protein
ATP2B2-IT2	P35637	lncRNA	protein
SLC6A1-AS1	P35637	lncRNA	protein
LINC00620	P35637	lncRNA	protein
FGD5-AS1	P35637	lncRNA	protein
SH3BP5-AS1	P35637	lncRNA	protein
EAF1-AS1	P35637	lncRNA	protein
PLCL2-AS1	P35637	lncRNA	protein
AC144521.1	P35637	lncRNA	protein
ZNF385D-AS1	P35637	lncRNA	protein
ZNF385D-AS2	P35637	lncRNA	protein
THRB-AS1	P35637	lncRNA	protein
LINC00692	P35637	lncRNA	protein
RBMS3-AS3	P35637	lncRNA	protein
RBMS3-AS2	P35637	lncRNA	protein
RBMS3-AS1	P35637	lncRNA	protein
OSBPL10-AS1	P35637	lncRNA	protein
CNOT10-AS1	P35637	lncRNA	protein
AC018359.1	P35637	lncRNA	protein
ARPP21-AS1	P35637	lncRNA	protein
AC097359.2	P35637	lncRNA	protein
C3orf35	P35637	lncRNA	protein
ACVR2B-AS1	P35637	lncRNA	protein
ENTPD3-AS1	P35637	lncRNA	protein
VIPR1-AS1	P35637	lncRNA	protein
HHATL-AS1	P35637	lncRNA	protein
CCDC13-AS1	P35637	lncRNA	protein
SNRK-AS1	P35637	lncRNA	protein
ZNF197-AS1	P35637	lncRNA	protein
LARS2-AS1	P35637	lncRNA	protein
KIF9-AS1	P35637	lncRNA	protein
PRKAR2A-AS1	P35637	lncRNA	protein
RHOA-IT1	P35637	lncRNA	protein
BSN-AS1	P35637	lncRNA	protein
U73169.1	P35637	lncRNA	protein
ZMYND10-AS1	P35637	lncRNA	protein
CYB561D2	P35637	lncRNA	protein
IQCF5-AS1	P35637	lncRNA	protein
GLYCTK-AS1	P35637	lncRNA	protein
ESRG	P35637	lncRNA	protein
CACNA2D3-AS1	P35637	lncRNA	protein
ARHGEF3-AS1	P35637	lncRNA	protein
FLNB-AS1	P35637	lncRNA	protein
PTPRG-AS1	P35637	lncRNA	protein
LINC00698	P35637	lncRNA	protein
SYNPR-AS1	P35637	lncRNA	protein
THOC7-AS1	P35637	lncRNA	protein
PSMD6-AS2	P35637	lncRNA	protein
PRICKLE2-AS2	P35637	lncRNA	protein
PRICKLE2-AS3	P35637	lncRNA	protein
ADAMTS9-AS1	P35637	lncRNA	protein
ADAMTS9-AS2	P35637	lncRNA	protein
MAGI1-AS1	P35637	lncRNA	protein
FOXP1-AS1	P35637	lncRNA	protein
FOXP1-IT1	P35637	lncRNA	protein
LINC00877	P35637	lncRNA	protein
LINC00870	P35637	lncRNA	protein
PDZRN3-AS1	P35637	lncRNA	protein
LINC00960	P35637	lncRNA	protein
LINC00971	P35637	lncRNA	protein
CADM2-AS2	P35637	lncRNA	protein
CADM2-AS1	P35637	lncRNA	protein
ST3GAL6-AS1	P35637	lncRNA	protein
LINC00973	P35637	lncRNA	protein
LINC00882	P35637	lncRNA	protein
LINC00636	P35637	lncRNA	protein
PLCXD2-AS1	P35637	lncRNA	protein
SIDT1-AS1	P35637	lncRNA	protein
ZBTB20-AS1	P35637	lncRNA	protein
ZBTB20-AS2	P35637	lncRNA	protein
ZBTB20-AS3	P35637	lncRNA	protein
ZBTB20-AS4	P35637	lncRNA	protein
LSAMP-AS1	P35637	lncRNA	protein
LINC00903	P35637	lncRNA	protein
TUSC7	P35637	lncRNA	protein
LINC00901	P35637	lncRNA	protein
IGSF11-AS1	P35637	lncRNA	protein
B4GALT4-AS1	P35637	lncRNA	protein
ARHGAP31-AS1	P35637	lncRNA	protein
MYLK-AS1	P35637	lncRNA	protein
MYLK-AS2	P35637	lncRNA	protein
ITGB5-AS1	P35637	lncRNA	protein
ALDH1L1-AS1	P35637	lncRNA	protein
ALDH1L1-AS2	P35637	lncRNA	protein
RUVBL1-AS1	P35637	lncRNA	protein
DNAJB8-AS1	P35637	lncRNA	protein
H1FX-AS1	P35637	lncRNA	protein
AC083799.1	P35637	lncRNA	protein
NPHP3-AS1	P35637	lncRNA	protein
IL20RB-AS1	P35637	lncRNA	protein
RASA2-IT1	P35637	lncRNA	protein
ATP1B3-AS1	P35637	lncRNA	protein
PLS1-AS1	P35637	lncRNA	protein
SLC9A9-AS1	P35637	lncRNA	protein
HLTF-AS1	P35637	lncRNA	protein
WWTR1-AS1	P35637	lncRNA	protein
SIAH2-AS1	P35637	lncRNA	protein
CLRN1-AS1	P35637	lncRNA	protein
ARHGEF26-AS1	P35637	lncRNA	protein
MME-AS1	P35637	lncRNA	protein
PLCH1-AS1	P35637	lncRNA	protein
PLCH1-AS2	P35637	lncRNA	protein
KCNAB1-AS2	P35637	lncRNA	protein
KCNAB1-AS1	P35637	lncRNA	protein
TIPARP-AS1	P35637	lncRNA	protein
LINC00886	P35637	lncRNA	protein
LINC00880	P35637	lncRNA	protein
LINC00881	P35637	lncRNA	protein
IQCJ-SCHIP1-AS1	P35637	lncRNA	protein
TERC	P35637	lncRNA	protein
SEC62-AS1	P35637	lncRNA	protein
TMEM212-AS1	P35637	lncRNA	protein
TMEM212-IT1	P35637	lncRNA	protein
NLGN1-AS1	P35637	lncRNA	protein
NAALADL2-AS3	P35637	lncRNA	protein
NAALADL2-AS2	P35637	lncRNA	protein
NAALADL2-AS1	P35637	lncRNA	protein
TBL1XR1-AS1	P35637	lncRNA	protein
LINC00501	P35637	lncRNA	protein
LINC00578	P35637	lncRNA	protein
AC090425.1	P35637	lncRNA	protein
PEX5L-AS1	P35637	lncRNA	protein
PEX5L-AS2	P35637	lncRNA	protein
CCDC39-AS1	P35637	lncRNA	protein
SOX2-OT	P35637	lncRNA	protein
MCCC1-AS1	P35637	lncRNA	protein
KLHL6-AS1	P35637	lncRNA	protein
YEATS2-AS1	P35637	lncRNA	protein
ABCC5-AS1	P35637	lncRNA	protein
HTR3E-AS1	P35637	lncRNA	protein
EHHADH-AS1	P35637	lncRNA	protein
ETV5-AS1	P35637	lncRNA	protein
LPP-AS1	P35637	lncRNA	protein
TPRG1-AS1	P35637	lncRNA	protein
OSTN-AS1	P35637	lncRNA	protein
FGF12-AS1	P35637	lncRNA	protein
FGF12-AS2	P35637	lncRNA	protein
FGF12-AS3	P35637	lncRNA	protein
ATP13A5-AS1	P35637	lncRNA	protein
ATP13A4-AS1	P35637	lncRNA	protein
OPA1-AS1	P35637	lncRNA	protein
LINC00887	P35637	lncRNA	protein
LINC00884	P35637	lncRNA	protein
AC108676.1	P35637	lncRNA	protein
TMEM44-AS1	P35637	lncRNA	protein
XXYLT1-AS1	P35637	lncRNA	protein
XXYLT1-AS2	P35637	lncRNA	protein
ACAP2-IT1	P35637	lncRNA	protein
TM4SF19-AS1	P35637	lncRNA	protein
UBXN7-AS1	P35637	lncRNA	protein
NCBP2-AS1	P35637	lncRNA	protein
DLG1-AS1	P35637	lncRNA	protein
AC024560.3	P35637	lncRNA	protein
AC055764.1	P35637	lncRNA	protein
LMLN-AS1	P35637	lncRNA	protein
AC139887.4	P35637	lncRNA	protein
AC092535.3	P35637	lncRNA	protein
AC078852.1	P35637	lncRNA	protein
AC078852.2	P35637	lncRNA	protein
AC016773.1	P35637	lncRNA	protein
NOP14-AS1	P35637	lncRNA	protein
STX18-IT1	P35637	lncRNA	protein
STX18-AS1	P35637	lncRNA	protein
AC006296.1	P35637	lncRNA	protein
LINC00504	P35637	lncRNA	protein
TAPT1-AS1	P35637	lncRNA	protein
SLIT2-IT1	P35637	lncRNA	protein
AC007106.1	P35637	lncRNA	protein
UCHL1-AS1	P35637	lncRNA	protein
OCIAD1-AS1	P35637	lncRNA	protein
USP46-AS1	P35637	lncRNA	protein
DANCR	P35637	lncRNA	protein
LNX1-AS1	P35637	lncRNA	protein
LNX1-AS2	P35637	lncRNA	protein
SRD5A3-AS1	P35637	lncRNA	protein
AC107072.2	P35637	lncRNA	protein
LINC00989	P35637	lncRNA	protein
PCAT4	P35637	lncRNA	protein
LINC00575	P35637	lncRNA	protein
WDFY3-AS1	P35637	lncRNA	protein
WDFY3-AS2	P35637	lncRNA	protein
FAM13A-AS1	P35637	lncRNA	protein
AC004054.1	P35637	lncRNA	protein
STPG2-AS1	P35637	lncRNA	protein
AC004053.1	P35637	lncRNA	protein
AC004063.1	P35637	lncRNA	protein
TET2-AS1	P35637	lncRNA	protein
LEF1-AS1	P35637	lncRNA	protein
RPL34-AS1	P35637	lncRNA	protein
SEC24B-AS1	P35637	lncRNA	protein
SNHG8	P35637	lncRNA	protein
LINC00616	P35637	lncRNA	protein
SLC7A11-AS1	P35637	lncRNA	protein
LINC00498	P35637	lncRNA	protein
LINC00499	P35637	lncRNA	protein
LINC00500	P35637	lncRNA	protein
HHIP-AS1	P35637	lncRNA	protein
AC005150.1	P35637	lncRNA	protein
HAND2-AS1	P35637	lncRNA	protein
LINC00290	P35637	lncRNA	protein
AC108142.1	P35637	lncRNA	protein
WWC2-AS1	P35637	lncRNA	protein
CTD-2297D10.2	P35637	lncRNA	protein
AC034229.1	P35637	lncRNA	protein
ANKRD33B-AS1	P35637	lncRNA	protein
NADK2-AS1	P35637	lncRNA	protein
GDNF-AS1	P35637	lncRNA	protein
LIFR-AS1	P35637	lncRNA	protein
OXCT1-AS1	P35637	lncRNA	protein
AC025171.1	P35637	lncRNA	protein
AC008937.2	P35637	lncRNA	protein
AC008937.3	P35637	lncRNA	protein
AC016644.1	P35637	lncRNA	protein
PART1	P35637	lncRNA	protein
C5orf64	P35637	lncRNA	protein
MAST4-AS1	P35637	lncRNA	protein
ZBED3-AS1	P35637	lncRNA	protein
CTD-2201I18.1	P35637	lncRNA	protein
ATG10-AS1	P35637	lncRNA	protein
VCAN-AS1	P35637	lncRNA	protein
TMEM161B-AS1	P35637	lncRNA	protein
LINC00461	P35637	lncRNA	protein
AC113167.1	P35637	lncRNA	protein
AC093510.1	P35637	lncRNA	protein
LUCAT1	P35637	lncRNA	protein
NR2F1-AS1	P35637	lncRNA	protein
AC008592.4	P35637	lncRNA	protein
AC008592.5	P35637	lncRNA	protein
RGMB-AS1	P35637	lncRNA	protein
AC010468.2	P35637	lncRNA	protein
STARD4-AS1	P35637	lncRNA	protein
NREP-AS1	P35637	lncRNA	protein
EPB41L4A-AS1	P35637	lncRNA	protein
TRIM36-IT1	P35637	lncRNA	protein
AC106786.1	P35637	lncRNA	protein
ADAMTS19-AS1	P35637	lncRNA	protein
AC034228.3	P35637	lncRNA	protein
AC034228.2	P35637	lncRNA	protein
AC063976.1	P35637	lncRNA	protein
P4HA2-AS1	P35637	lncRNA	protein
C5orf56	P35637	lncRNA	protein
AC005355.1	P35637	lncRNA	protein
SMAD5-AS1	P35637	lncRNA	protein
TRPC7-AS1	P35637	lncRNA	protein
TRPC7-AS2	P35637	lncRNA	protein
AC005618.1	P35637	lncRNA	protein
AC005592.1	P35637	lncRNA	protein
ARHGAP26-AS1	P35637	lncRNA	protein
ARHGAP26-IT1	P35637	lncRNA	protein
PPP2R2B-IT1	P35637	lncRNA	protein
SAP30L-AS1	P35637	lncRNA	protein
AC106801.1	P35637	lncRNA	protein
AC008703.1	P35637	lncRNA	protein
AC008691.1	P35637	lncRNA	protein
CTB-178M22.2	P35637	lncRNA	protein
CTD-2270F17.1	P35637	lncRNA	protein
ZNF346-IT1	P35637	lncRNA	protein
PRR7-AS1	P35637	lncRNA	protein
LINC00847	P35637	lncRNA	protein
CTC-338M12.4	P35637	lncRNA	protein
AC138035.2	P35637	lncRNA	protein
LY86-AS1	P35637	lncRNA	protein
ELOVL2-AS1	P35637	lncRNA	protein
GFOD1-AS1	P35637	lncRNA	protein
JARID2-AS1	P35637	lncRNA	protein
E2F3-IT1	P35637	lncRNA	protein
U91328.2	P35637	lncRNA	protein
HCG11	P35637	lncRNA	protein
LINC00240	P35637	lncRNA	protein
LINC00533	P35637	lncRNA	protein
HLA-F-AS1	P35637	lncRNA	protein
HCG9	P35637	lncRNA	protein
HCG17	P35637	lncRNA	protein
HCG18	P35637	lncRNA	protein
MDC1-AS1	P35637	lncRNA	protein
HCG20	P35637	lncRNA	protein
LINC00243	P35637	lncRNA	protein
PSORS1C3	P35637	lncRNA	protein
HCG27	P35637	lncRNA	protein
HCP5	P35637	lncRNA	protein
C6orf47-AS1	P35637	lncRNA	protein
SAPCD1-AS1	P35637	lncRNA	protein
EHMT2-AS1	P35637	lncRNA	protein
HCG23	P35637	lncRNA	protein
HCG24	P35637	lncRNA	protein
HCG25	P35637	lncRNA	protein
BTBD9-AS1	P35637	lncRNA	protein
TDRG1	P35637	lncRNA	protein
LINC00951	P35637	lncRNA	protein
TRAM2-AS1	P35637	lncRNA	protein
MLIP-IT1	P35637	lncRNA	protein
MLIP-AS1	P35637	lncRNA	protein
KCNQ5-IT1	P35637	lncRNA	protein
KCNQ5-AS1	P35637	lncRNA	protein
SNHG5	P35637	lncRNA	protein
UFL1-AS1	P35637	lncRNA	protein
BVES-AS1	P35637	lncRNA	protein
OSTM1-AS1	P35637	lncRNA	protein
LINC00222	P35637	lncRNA	protein
TRAF3IP2-AS1	P35637	lncRNA	protein
NCOA7-AS1	P35637	lncRNA	protein
LINC00326	P35637	lncRNA	protein
MYB-AS1	P35637	lncRNA	protein
LINC00271	P35637	lncRNA	protein
STXBP5-AS1	P35637	lncRNA	protein
SYNE1-AS1	P35637	lncRNA	protein
SYNJ2-IT1	P35637	lncRNA	protein
C6orf99	P35637	lncRNA	protein
FNDC1-IT1	P35637	lncRNA	protein
AIRN	P35637	lncRNA	protein
CAHM	P35637	lncRNA	protein
RPS6KA2-IT1	P35637	lncRNA	protein
RPS6KA2-AS1	P35637	lncRNA	protein
LINC00242	P35637	lncRNA	protein
LINC00574	P35637	lncRNA	protein
