source_node	target_node	Source Node Attribute	Target Node Attribute
n4908	Q07807	lncRNA	protein
n4966	M1FYN7	lncRNA	protein
n4966	P00579	lncRNA	protein
n4966	P0A8T7	lncRNA	protein
n4980	Q8VE97	lncRNA	protein
n4983	P05084	lncRNA	protein
n4983	P26017	lncRNA	protein
n4983	Q9V429	lncRNA	protein
n4983	Q9VW15	lncRNA	protein
n4985	P05084	lncRNA	protein
n4985	P26017	lncRNA	protein
n4985	Q9V429	lncRNA	protein
n4985	Q9VW15	lncRNA	protein
n4986	P05084	lncRNA	protein
n4986	P26017	lncRNA	protein
n4986	Q9V429	lncRNA	protein
n4986	Q9VW15	lncRNA	protein
n4987	P05084	lncRNA	protein
n4987	P26017	lncRNA	protein
n4987	Q9V429	lncRNA	protein
n4987	Q9VW15	lncRNA	protein
n4988	P38996	lncRNA	protein
n4988	P41696	lncRNA	protein
n4988	P53617	lncRNA	protein
n4988	Q00416	lncRNA	protein
n4988	Q12499	lncRNA	protein
n4989	O70372	lncRNA	protein
n4989	P02340	lncRNA	protein
n4989	P62806	lncRNA	protein
n4989	P97499	lncRNA	protein
n5000	B1IVL4	lncRNA	protein
n5000	P0A6H1	lncRNA	protein
n5000	P0AFZ3	lncRNA	protein
n5000	P0AG67	lncRNA	protein
n5000	P0C077	lncRNA	protein
n5000	P0C0V0	lncRNA	protein
n5000	P0CE47	lncRNA	protein
n5000	P0CE48	lncRNA	protein
n5000	P21499	lncRNA	protein
n5000	P23865	lncRNA	protein
n5000	P42184	lncRNA	protein
n5000	P77398	lncRNA	protein
n5015	P84104	lncRNA	protein
n5015	Q8VE97	lncRNA	protein
n5023	Q00416	lncRNA	protein
n5023	Q07807	lncRNA	protein
n5087	P38432	lncRNA	protein
n5087	P83369	lncRNA	protein
n5087	Q14493	lncRNA	protein
n5087	Q969L4	lncRNA	protein
n5179	P11632	lncRNA	protein
n5179	P11633	lncRNA	protein
n5179	P15938	lncRNA	protein
n5179	P19735	lncRNA	protein
n5179	P20053	lncRNA	protein
n5179	P25337	lncRNA	protein
n5179	P32639	lncRNA	protein
n5179	P33334	lncRNA	protein
n5179	P33399	lncRNA	protein
n5179	P33411	lncRNA	protein
n5179	P36048	lncRNA	protein
n5179	P38203	lncRNA	protein
n5179	P38282	lncRNA	protein
n5179	P39990	lncRNA	protein
n5179	P40070	lncRNA	protein
n5179	P40089	lncRNA	protein
n5179	P47093	lncRNA	protein
n5179	P49704	lncRNA	protein
n5179	P49960	lncRNA	protein
n5179	P53905	lncRNA	protein
n5179	P57743	lncRNA	protein
n5179	Q00723	lncRNA	protein
n5179	Q03338	lncRNA	protein
n5179	Q06406	lncRNA	protein
n5179	Q06819	lncRNA	protein
n5179	Q12368	lncRNA	protein
n5179	Q12420	lncRNA	protein
n5182	Q00416	lncRNA	protein
n5182	Q07807	lncRNA	protein
n5185	Q00416	lncRNA	protein
n5185	Q07807	lncRNA	protein
n5188	Q07807	lncRNA	protein
n5188	Q12499	lncRNA	protein
n5196	P55769	lncRNA	protein
n5197	Q9Y6Y0	lncRNA	protein
n5210	P84104	lncRNA	protein
n5210	Q8VE97	lncRNA	protein
n5214	P05455	lncRNA	protein
n5214	P10155	lncRNA	protein
n5229	P18102	lncRNA	protein
n5229	P40417	lncRNA	protein
n5230	P18102	lncRNA	protein
n5230	P40417	lncRNA	protein
n5295	P19339	lncRNA	protein
n5295	P24785	lncRNA	protein
n5295	P50534	lncRNA	protein
n5295	Q9VVW5	lncRNA	protein
n5295	Q9W0Y8	lncRNA	protein
n5296	O14746	lncRNA	protein
n5296	O60832	lncRNA	protein
n5296	O95793	lncRNA	protein
n5296	P07910	lncRNA	protein
n5296	P08047	lncRNA	protein
n5296	P23511	lncRNA	protein
n5296	P25208	lncRNA	protein
n5296	P35268	lncRNA	protein
n5296	P60484	lncRNA	protein
n5296	Q13952	lncRNA	protein
n5296	Q3MI39	lncRNA	protein
n5296	Q96BK5	lncRNA	protein
n5303	P19339	lncRNA	protein
n5303	P24785	lncRNA	protein
n5303	P50534	lncRNA	protein
n5303	P50535	lncRNA	protein
n5303	Q9VVW5	lncRNA	protein
n5303	Q9W0Y8	lncRNA	protein
n5312	P05455	lncRNA	protein
n5312	P10155	lncRNA	protein
n5312	P19338	lncRNA	protein
n5312	P19474	lncRNA	protein
n5312	P26599	lncRNA	protein
n5312	P61978	lncRNA	protein
n5313	P05455	lncRNA	protein
n5313	P10155	lncRNA	protein
n5313	P19338	lncRNA	protein
n5313	P26599	lncRNA	protein
n5313	P61978	lncRNA	protein
n5315	A2VCT9	lncRNA	protein
n5315	O75494	lncRNA	protein
n5315	P04637	lncRNA	protein
n5315	P07910	lncRNA	protein
n5315	P08621	lncRNA	protein
n5315	P09012	lncRNA	protein
n5315	P09234	lncRNA	protein
n5315	P14678	lncRNA	protein
n5315	P17844	lncRNA	protein
n5315	P17980	lncRNA	protein
n5315	P19447	lncRNA	protein
n5315	P26368	lncRNA	protein
n5315	P26599	lncRNA	protein
n5315	P31943	lncRNA	protein
n5315	P52943	lncRNA	protein
n5315	P62304	lncRNA	protein
n5315	P62310	lncRNA	protein
n5315	P62312	lncRNA	protein
n5315	P62314	lncRNA	protein
n5315	P62316	lncRNA	protein
n5315	P62318	lncRNA	protein
n5315	P84103	lncRNA	protein
n5315	Q01130	lncRNA	protein
n5315	Q12766	lncRNA	protein
n5315	Q16533	lncRNA	protein
n5315	Q3MI39	lncRNA	protein
n5315	Q6IPL9	lncRNA	protein
n5315	Q7L014	lncRNA	protein
n5315	Q8NEI3	lncRNA	protein
n5315	Q8TEQ6	lncRNA	protein
n5315	Q9H0W8	lncRNA	protein
n5315	Q9NVP2	lncRNA	protein
n5315	Q9UK45	lncRNA	protein
n5315	Q9Y333	lncRNA	protein
n5315	Q9Y4Z0	lncRNA	protein
n5330	P49963	lncRNA	protein
n5330	Q8T3P8	lncRNA	protein
n5330	Q9VSC1	lncRNA	protein
n5330	Q9VSS2	lncRNA	protein
n5333	P49963	lncRNA	protein
n5333	Q8T3P8	lncRNA	protein
n5333	Q9VSC1	lncRNA	protein
n5333	Q9VSS2	lncRNA	protein
n5337	M1FYN7	lncRNA	protein
n5337	P00579	lncRNA	protein
n5337	P0A8T7	lncRNA	protein
n5357	P21538	lncRNA	protein
n5357	Q00416	lncRNA	protein
n5382	Q01844	lncRNA	protein
n5385	P43332	lncRNA	protein
n5385	Q24562	lncRNA	protein
n5385	Q94535	lncRNA	protein
n5385	Q9V4Q8	lncRNA	protein
n5387	O75643	lncRNA	protein
n5387	O94906	lncRNA	protein
n5387	P14678	lncRNA	protein
n5387	P23246	lncRNA	protein
n5387	P62304	lncRNA	protein
n5387	P62310	lncRNA	protein
n5387	P62312	lncRNA	protein
n5387	P62314	lncRNA	protein
n5387	P62316	lncRNA	protein
n5387	P62318	lncRNA	protein
n5387	P83876	lncRNA	protein
n5387	Q12766	lncRNA	protein
n5387	Q13523	lncRNA	protein
n5387	Q15233	lncRNA	protein
n5387	Q15410	lncRNA	protein
n5387	Q6IBM8	lncRNA	protein
n5387	Q6P2Q9	lncRNA	protein
n5387	Q96DI7	lncRNA	protein
n5387	Q96RK9	lncRNA	protein
n5387	Q9BUQ8	lncRNA	protein
n5387	Q9H0W8	lncRNA	protein
n5387	Q9UK45	lncRNA	protein
n5387	Q9Y333	lncRNA	protein
n5387	Q9Y4Z0	lncRNA	protein
n5408	B7UR25	lncRNA	protein
n5408	P02930	lncRNA	protein
n5408	P0A6X3	lncRNA	protein
n5408	P0A6X7	lncRNA	protein
n5408	P0A6Y1	lncRNA	protein
n5408	P0A9E2	lncRNA	protein
n5408	P0AA16	lncRNA	protein
n5408	P0ACF0	lncRNA	protein
n5408	P0ACF4	lncRNA	protein
n5408	P0ACF8	lncRNA	protein
n5408	P0ACG1	lncRNA	protein
n5408	P0ACH5	lncRNA	protein
n5408	Q14F19	lncRNA	protein
n5420	P11938	lncRNA	protein
n5420	P33399	lncRNA	protein
n5436	P63163	lncRNA	protein
n5436	P84104	lncRNA	protein
n5436	Q8CCF0	lncRNA	protein
n5436	Q8VE97	lncRNA	protein
n5436	Q9QXA5	lncRNA	protein
n5446	Q00416	lncRNA	protein
n5446	Q07807	lncRNA	protein
n5447	P84104	lncRNA	protein
n5447	Q8VE97	lncRNA	protein
n5450	O08848	lncRNA	protein
n5450	P27048	lncRNA	protein
n5450	P55099	lncRNA	protein
n5450	P57784	lncRNA	protein
n5450	P62305	lncRNA	protein
n5450	P62307	lncRNA	protein
n5450	P62315	lncRNA	protein
n5450	P62317	lncRNA	protein
n5450	P62320	lncRNA	protein
n5450	P84104	lncRNA	protein
n5450	Q505Q1	lncRNA	protein
n5450	Q8K4Z5	lncRNA	protein
n5450	Q8VE18	lncRNA	protein
n5450	Q8VE97	lncRNA	protein
n5450	Q99NB9	lncRNA	protein
n5450	Q9CQI7	lncRNA	protein
n5450	Q9D883	lncRNA	protein
n5451	P11632	lncRNA	protein
n5451	P11633	lncRNA	protein
n5451	P15938	lncRNA	protein
n5451	P19735	lncRNA	protein
n5451	P20053	lncRNA	protein
n5451	P25337	lncRNA	protein
n5451	P32639	lncRNA	protein
n5451	P33334	lncRNA	protein
n5451	P33399	lncRNA	protein
n5451	P33411	lncRNA	protein
n5451	P36048	lncRNA	protein
n5451	P38203	lncRNA	protein
n5451	P38282	lncRNA	protein
n5451	P39990	lncRNA	protein
n5451	P40070	lncRNA	protein
n5451	P40089	lncRNA	protein
n5451	P47093	lncRNA	protein
n5451	P49704	lncRNA	protein
n5451	P49960	lncRNA	protein
n5451	P53905	lncRNA	protein
n5451	P57743	lncRNA	protein
n5451	Q00723	lncRNA	protein
n5451	Q03338	lncRNA	protein
n5451	Q06406	lncRNA	protein
n5451	Q06819	lncRNA	protein
n5451	Q12368	lncRNA	protein
n5451	Q12420	lncRNA	protein
n5543	O00425	lncRNA	protein
n5543	O75817	lncRNA	protein
n5543	O95707	lncRNA	protein
n5543	P26599	lncRNA	protein
n5543	P31483	lncRNA	protein
n5543	P35637	lncRNA	protein
n5543	P78345	lncRNA	protein
n5543	Q01844	lncRNA	protein
n5543	Q13148	lncRNA	protein
n5543	Q15717	lncRNA	protein
n5543	Q49AS9	lncRNA	protein
n5543	Q99575	lncRNA	protein
n5543	Q9BUL9	lncRNA	protein
n5543	Q9H633	lncRNA	protein
n5543	Q9Y6M1	lncRNA	protein
n5560	O96828	lncRNA	protein
n5560	P17133	lncRNA	protein
n5560	P43332	lncRNA	protein
n5560	Q32KG2	lncRNA	protein
n5560	Q7KTD2	lncRNA	protein
n5560	Q9V3W7	lncRNA	protein
n5561	O96828	lncRNA	protein
n5561	P17133	lncRNA	protein
n5561	P43332	lncRNA	protein
n5561	Q32KG2	lncRNA	protein
n5561	Q7KTD2	lncRNA	protein
n5561	Q9V3W7	lncRNA	protein
n5562	O96828	lncRNA	protein
n5562	P17133	lncRNA	protein
n5562	P43332	lncRNA	protein
n5562	Q32KG2	lncRNA	protein
n5562	Q7KTD2	lncRNA	protein
n5562	Q9V3W7	lncRNA	protein
n5563	O96828	lncRNA	protein
n5563	P17133	lncRNA	protein
n5563	P43332	lncRNA	protein
n5563	Q32KG2	lncRNA	protein
n5563	Q7KTD2	lncRNA	protein
n5563	Q9V3W7	lncRNA	protein
n5564	O96828	lncRNA	protein
n5564	P17133	lncRNA	protein
n5564	P43332	lncRNA	protein
n5564	Q32KG2	lncRNA	protein
n5564	Q7KTD2	lncRNA	protein
n5564	Q9V3W7	lncRNA	protein
n5574	P11531	lncRNA	protein
n5574	P84104	lncRNA	protein
n5574	P97440	lncRNA	protein
n5574	Q8VE97	lncRNA	protein
n557	P0A6M8	lncRNA	protein
n557	P0AGD7	lncRNA	protein
n557	P10121	lncRNA	protein
n558	D3QQ79	lncRNA	protein
n558	P0A6X3	lncRNA	protein
n559	P0A6X3	lncRNA	protein
n559	P0ACF0	lncRNA	protein
n559	P0ACF4	lncRNA	protein
n559	P10151	lncRNA	protein
n560	M1FYN7	lncRNA	protein
n560	P00579	lncRNA	protein
n560	P0A8T7	lncRNA	protein
n5612	P05455	lncRNA	protein
n5612	P10155	lncRNA	protein
n5622	O75533	lncRNA	protein
n5622	P04637	lncRNA	protein
n5622	P07910	lncRNA	protein
n5622	P08047	lncRNA	protein
n5622	P08579	lncRNA	protein
n5622	P09661	lncRNA	protein
n5622	P14678	lncRNA	protein
n5622	P26368	lncRNA	protein
n5622	P62304	lncRNA	protein
n5622	P62310	lncRNA	protein
n5622	P62312	lncRNA	protein
n5622	P62314	lncRNA	protein
n5622	P62316	lncRNA	protein
n5622	P62318	lncRNA	protein
n5622	Q01081	lncRNA	protein
n5622	Q12766	lncRNA	protein
n5622	Q12874	lncRNA	protein
n5622	Q13435	lncRNA	protein
n5622	Q13838	lncRNA	protein
n5622	Q15427	lncRNA	protein
n5622	Q15428	lncRNA	protein
n5622	Q15459	lncRNA	protein
n5622	Q3MI39	lncRNA	protein
n5622	Q7L014	lncRNA	protein
n5622	Q9H0E3	lncRNA	protein
n5622	Q9H0W8	lncRNA	protein
n5622	Q9UHX1	lncRNA	protein
n5622	Q9UK45	lncRNA	protein
n5622	Q9Y333	lncRNA	protein
n5622	Q9Y3B4	lncRNA	protein
n5622	Q9Y4Z0	lncRNA	protein
n5623	O43172	lncRNA	protein
n5623	O43447	lncRNA	protein
n5623	O75940	lncRNA	protein
n5623	P14678	lncRNA	protein
n5623	P55769	lncRNA	protein
n5623	P62304	lncRNA	protein
n5623	P62310	lncRNA	protein
n5623	P62312	lncRNA	protein
n5623	P62314	lncRNA	protein
n5623	P62316	lncRNA	protein
n5623	P62318	lncRNA	protein
n5623	Q12766	lncRNA	protein
n5623	Q15410	lncRNA	protein
n5623	Q8TEQ6	lncRNA	protein
n5623	Q8WWY3	lncRNA	protein
n5623	Q96RK9	lncRNA	protein
n5623	Q99613	lncRNA	protein
n5623	Q9H0W8	lncRNA	protein
n5623	Q9UK45	lncRNA	protein
n5623	Q9Y333	lncRNA	protein
n5623	Q9Y4Z0	lncRNA	protein
n5625	P38199	lncRNA	protein
n5627	Q07807	lncRNA	protein
n5628	P11938	lncRNA	protein
n5628	P33399	lncRNA	protein
n5628	Q07807	lncRNA	protein
n562	P0A6X3	lncRNA	protein
n5726	P26599	lncRNA	protein
n5726	Q13148	lncRNA	protein
n5726	Q15717	lncRNA	protein
n5726	Q49AS9	lncRNA	protein
n5731	Q00416	lncRNA	protein
n5732	Q00416	lncRNA	protein
n5732	Q07807	lncRNA	protein
n5788	P84104	lncRNA	protein
n5788	Q8VE97	lncRNA	protein
n5789	P84104	lncRNA	protein
n5819	P15646	lncRNA	protein
n5819	P25635	lncRNA	protein
n5819	P32899	lncRNA	protein
n5819	P33750	lncRNA	protein
n5819	P34247	lncRNA	protein
n5819	P38882	lncRNA	protein
n5819	P39990	lncRNA	protein
n5819	P40055	lncRNA	protein
n5819	P42945	lncRNA	protein
n5819	P47083	lncRNA	protein
n5819	P53276	lncRNA	protein
n5819	P53941	lncRNA	protein
n5819	Q02354	lncRNA	protein
n5819	Q02931	lncRNA	protein
n5819	Q04177	lncRNA	protein
n5819	Q04217	lncRNA	protein
n5819	Q04305	lncRNA	protein
n5819	Q04500	lncRNA	protein
n5819	Q05022	lncRNA	protein
n5819	Q05946	lncRNA	protein
n5819	Q06506	lncRNA	protein
n5819	Q06679	lncRNA	protein
n5819	Q08492	lncRNA	protein
n5819	Q12136	lncRNA	protein
n5819	Q12220	lncRNA	protein
n5819	Q12460	lncRNA	protein
n5819	Q12499	lncRNA	protein
n5819	Q99207	lncRNA	protein
n5820	P33399	lncRNA	protein
n5820	Q02555	lncRNA	protein
n5820	Q12499	lncRNA	protein
n5821	A6ZPU3	lncRNA	protein
n5821	P33399	lncRNA	protein
n5821	Q02555	lncRNA	protein
n5821	Q12499	lncRNA	protein
n5847	P27048	lncRNA	protein
n5847	P57784	lncRNA	protein
n5847	P62305	lncRNA	protein
n5847	P62307	lncRNA	protein
n5847	P62315	lncRNA	protein
n5847	P62317	lncRNA	protein
n5847	P62320	lncRNA	protein
n5847	P63163	lncRNA	protein
n5847	P84104	lncRNA	protein
n5847	Q62241	lncRNA	protein
n5847	Q62376	lncRNA	protein
n5847	Q6PDM2	lncRNA	protein
n5847	Q8VE18	lncRNA	protein
n5945	P30620	lncRNA	protein
n5970	Q00416	lncRNA	protein
n5970	Q07807	lncRNA	protein
n5971	Q00416	lncRNA	protein
n5971	Q07807	lncRNA	protein
n6004	Q07807	lncRNA	protein
n6005	P17214	lncRNA	protein
n6005	P32807	lncRNA	protein
n6005	P38996	lncRNA	protein
n6005	P53617	lncRNA	protein
n6005	Q03096	lncRNA	protein
n6005	Q04437	lncRNA	protein
n6005	Q07807	lncRNA	protein
n6005	Q0P7C9	lncRNA	protein
n6006	Q07807	lncRNA	protein
n6007	P17214	lncRNA	protein
n6007	P32807	lncRNA	protein
n6007	P38996	lncRNA	protein
n6007	P53617	lncRNA	protein
n6007	Q03096	lncRNA	protein
n6007	Q04437	lncRNA	protein
n6007	Q07807	lncRNA	protein
n6007	Q0P7C9	lncRNA	protein
n6008	P19736	lncRNA	protein
n6008	P21372	lncRNA	protein
n6008	P32524	lncRNA	protein
n6008	P32581	lncRNA	protein
n6008	P33334	lncRNA	protein
n6008	P33399	lncRNA	protein
n6008	P40018	lncRNA	protein
n6008	P40204	lncRNA	protein
n6008	P40565	lncRNA	protein
n6008	P40567	lncRNA	protein
n6008	P43321	lncRNA	protein
n6008	P49955	lncRNA	protein
n6008	P53617	lncRNA	protein
n6008	P53830	lncRNA	protein
n6008	P54999	lncRNA	protein
n6008	Q02260	lncRNA	protein
n6008	Q02554	lncRNA	protein
n6008	Q04693	lncRNA	protein
n6008	Q06217	lncRNA	protein
n6008	Q07350	lncRNA	protein
n6008	Q08963	lncRNA	protein
n6008	Q99181	lncRNA	protein
n6009	P19736	lncRNA	protein
n6009	P21372	lncRNA	protein
n6009	P32524	lncRNA	protein
n6009	P32581	lncRNA	protein
n6009	P33334	lncRNA	protein
n6009	P33399	lncRNA	protein
n6009	P40018	lncRNA	protein
n6009	P40204	lncRNA	protein
n6009	P40565	lncRNA	protein
n6009	P40567	lncRNA	protein
n6009	P43321	lncRNA	protein
n6009	P49955	lncRNA	protein
n6009	P53617	lncRNA	protein
n6009	P53830	lncRNA	protein
n6009	P54999	lncRNA	protein
n6009	Q02260	lncRNA	protein
n6009	Q02554	lncRNA	protein
n6009	Q04693	lncRNA	protein
n6009	Q06217	lncRNA	protein
n6009	Q07350	lncRNA	protein
n6009	Q07807	lncRNA	protein
n6009	Q08963	lncRNA	protein
n6009	Q99181	lncRNA	protein
n6020	P19735	lncRNA	protein
n6020	P20053	lncRNA	protein
n6020	P23394	lncRNA	protein
n6020	P25337	lncRNA	protein
n6020	P32581	lncRNA	protein
n6020	P32639	lncRNA	protein
n6020	P33334	lncRNA	protein
n6020	P33399	lncRNA	protein
n6020	P33411	lncRNA	protein
n6020	P36048	lncRNA	protein
n6020	P38203	lncRNA	protein
n6020	P38282	lncRNA	protein
n6020	P39990	lncRNA	protein
n6020	P40018	lncRNA	protein
n6020	P40070	lncRNA	protein
n6020	P40089	lncRNA	protein
n6020	P40204	lncRNA	protein
n6020	P40968	lncRNA	protein
n6020	P43321	lncRNA	protein
n6020	P47093	lncRNA	protein
n6020	P49704	lncRNA	protein
n6020	P53905	lncRNA	protein
n6020	P54999	lncRNA	protein
n6020	P57743	lncRNA	protein
n6020	Q00723	lncRNA	protein
n6020	Q02260	lncRNA	protein
n6020	Q03338	lncRNA	protein
n6020	Q06217	lncRNA	protein
n6020	Q06406	lncRNA	protein
n6020	Q06819	lncRNA	protein
n6020	Q12368	lncRNA	protein
n6020	Q12420	lncRNA	protein
n6022	Q12499	lncRNA	protein
n6023	Q12499	lncRNA	protein
n6028	G5EGR6	lncRNA	protein
n6029	Q07807	lncRNA	protein
n6030	Q07807	lncRNA	protein
n6032	P33399	lncRNA	protein
n6032	Q02555	lncRNA	protein
n6032	Q12499	lncRNA	protein
n6034	P33399	lncRNA	protein
n6034	Q02555	lncRNA	protein
n6034	Q12499	lncRNA	protein
n6035	P33399	lncRNA	protein
n6036	P33399	lncRNA	protein
n6077	Q07807	lncRNA	protein
n6118	P30620	lncRNA	protein
n6118	Q07807	lncRNA	protein
n6119	P32581	lncRNA	protein
n6119	P32605	lncRNA	protein
n6119	P33203	lncRNA	protein
n6119	P33334	lncRNA	protein
n6119	P39682	lncRNA	protein
n6119	P40018	lncRNA	protein
n6119	P40204	lncRNA	protein
n6119	P43321	lncRNA	protein
n6119	P53207	lncRNA	protein
n6119	P53617	lncRNA	protein
n6119	P54999	lncRNA	protein
n6119	Q00539	lncRNA	protein
n6119	Q00916	lncRNA	protein
n6119	Q02260	lncRNA	protein
n6119	Q03776	lncRNA	protein
n6119	Q03782	lncRNA	protein
n6119	Q05900	lncRNA	protein
n6119	Q06217	lncRNA	protein
n6119	Q07508	lncRNA	protein
n6120	P32581	lncRNA	protein
n6120	P32605	lncRNA	protein
n6120	P33203	lncRNA	protein
n6120	P33334	lncRNA	protein
n6120	P39682	lncRNA	protein
n6120	P40018	lncRNA	protein
n6120	P40204	lncRNA	protein
n6120	P43321	lncRNA	protein
n6120	P53207	lncRNA	protein
n6120	P53617	lncRNA	protein
n6120	P54999	lncRNA	protein
n6120	Q00539	lncRNA	protein
n6120	Q00916	lncRNA	protein
n6120	Q02260	lncRNA	protein
n6120	Q03776	lncRNA	protein
n6120	Q03782	lncRNA	protein
n6120	Q05900	lncRNA	protein
n6120	Q06217	lncRNA	protein
n6120	Q07508	lncRNA	protein
n6130	P21538	lncRNA	protein
n6130	Q00416	lncRNA	protein
n6131	P21538	lncRNA	protein
n6131	Q00416	lncRNA	protein
n6133	Q07807	lncRNA	protein
n6134	P19735	lncRNA	protein
n6134	P20053	lncRNA	protein
n6134	P23394	lncRNA	protein
n6134	P25337	lncRNA	protein
n6134	P32581	lncRNA	protein
n6134	P32639	lncRNA	protein
n6134	P33334	lncRNA	protein
n6134	P33399	lncRNA	protein
n6134	P33411	lncRNA	protein
n6134	P36048	lncRNA	protein
n6134	P38203	lncRNA	protein
n6134	P38282	lncRNA	protein
n6134	P39990	lncRNA	protein
n6134	P40018	lncRNA	protein
n6134	P40070	lncRNA	protein
n6134	P40089	lncRNA	protein
n6134	P40204	lncRNA	protein
n6134	P40968	lncRNA	protein
n6134	P43321	lncRNA	protein
n6134	P47093	lncRNA	protein
n6134	P49704	lncRNA	protein
n6134	P53905	lncRNA	protein
n6134	P54999	lncRNA	protein
n6134	P57743	lncRNA	protein
n6134	Q00723	lncRNA	protein
n6134	Q02260	lncRNA	protein
n6134	Q03338	lncRNA	protein
n6134	Q06217	lncRNA	protein
n6134	Q06406	lncRNA	protein
n6134	Q06819	lncRNA	protein
n6134	Q12368	lncRNA	protein
n6134	Q12420	lncRNA	protein
n6135	P19735	lncRNA	protein
n6135	P20053	lncRNA	protein
n6135	P23394	lncRNA	protein
n6135	P25337	lncRNA	protein
n6135	P32581	lncRNA	protein
n6135	P32639	lncRNA	protein
n6135	P33334	lncRNA	protein
n6135	P33399	lncRNA	protein
n6135	P33411	lncRNA	protein
n6135	P36048	lncRNA	protein
n6135	P38203	lncRNA	protein
n6135	P38282	lncRNA	protein
n6135	P39990	lncRNA	protein
n6135	P40018	lncRNA	protein
n6135	P40070	lncRNA	protein
n6135	P40089	lncRNA	protein
n6135	P40204	lncRNA	protein
n6135	P40968	lncRNA	protein
n6135	P43321	lncRNA	protein
n6135	P47093	lncRNA	protein
n6135	P49704	lncRNA	protein
n6135	P53905	lncRNA	protein
n6135	P54999	lncRNA	protein
n6135	P57743	lncRNA	protein
n6135	Q00723	lncRNA	protein
n6135	Q02260	lncRNA	protein
n6135	Q03338	lncRNA	protein
n6135	Q06217	lncRNA	protein
n6135	Q06406	lncRNA	protein
n6135	Q06819	lncRNA	protein
n6135	Q12368	lncRNA	protein
n6135	Q12420	lncRNA	protein
n6136	P19735	lncRNA	protein
n6136	P20053	lncRNA	protein
n6136	P23394	lncRNA	protein
n6136	P25337	lncRNA	protein
n6136	P32581	lncRNA	protein
n6136	P32639	lncRNA	protein
n6136	P33334	lncRNA	protein
n6136	P33399	lncRNA	protein
n6136	P33411	lncRNA	protein
n6136	P36048	lncRNA	protein
n6136	P38203	lncRNA	protein
n6136	P38282	lncRNA	protein
n6136	P39990	lncRNA	protein
n6136	P40018	lncRNA	protein
n6136	P40070	lncRNA	protein
n6136	P40089	lncRNA	protein
n6136	P40204	lncRNA	protein
n6136	P40968	lncRNA	protein
n6136	P43321	lncRNA	protein
n6136	P47093	lncRNA	protein
n6136	P49704	lncRNA	protein
n6136	P53905	lncRNA	protein
n6136	P54999	lncRNA	protein
n6136	P57743	lncRNA	protein
n6136	Q00723	lncRNA	protein
n6136	Q02260	lncRNA	protein
n6136	Q03338	lncRNA	protein
n6136	Q06217	lncRNA	protein
n6136	Q06406	lncRNA	protein
n6136	Q06819	lncRNA	protein
n6136	Q12368	lncRNA	protein
n6136	Q12420	lncRNA	protein
n6137	P19735	lncRNA	protein
n6137	P20053	lncRNA	protein
n6137	P23394	lncRNA	protein
n6137	P25337	lncRNA	protein
n6137	P32581	lncRNA	protein
n6137	P32639	lncRNA	protein
n6137	P33334	lncRNA	protein
n6137	P33399	lncRNA	protein
n6137	P33411	lncRNA	protein
n6137	P36048	lncRNA	protein
n6137	P38203	lncRNA	protein
n6137	P38282	lncRNA	protein
n6137	P39990	lncRNA	protein
n6137	P40018	lncRNA	protein
n6137	P40070	lncRNA	protein
n6137	P40089	lncRNA	protein
n6137	P40204	lncRNA	protein
n6137	P40968	lncRNA	protein
n6137	P43321	lncRNA	protein
n6137	P47093	lncRNA	protein
n6137	P49704	lncRNA	protein
n6137	P53905	lncRNA	protein
n6137	P54999	lncRNA	protein
n6137	P57743	lncRNA	protein
n6137	Q00723	lncRNA	protein
n6137	Q02260	lncRNA	protein
n6137	Q03338	lncRNA	protein
n6137	Q06217	lncRNA	protein
n6137	Q06406	lncRNA	protein
n6137	Q06819	lncRNA	protein
n6137	Q12368	lncRNA	protein
n6137	Q12420	lncRNA	protein
n6139	Q00416	lncRNA	protein
n6139	Q07807	lncRNA	protein
n6140	Q00416	lncRNA	protein
n6140	Q07807	lncRNA	protein
n6141	P11632	lncRNA	protein
n6141	P11633	lncRNA	protein
n6141	P15938	lncRNA	protein
n6141	P19735	lncRNA	protein
n6141	P20053	lncRNA	protein
n6141	P25337	lncRNA	protein
n6141	P32639	lncRNA	protein
n6141	P33334	lncRNA	protein
n6141	P33399	lncRNA	protein
n6141	P33411	lncRNA	protein
n6141	P36048	lncRNA	protein
n6141	P38203	lncRNA	protein
n6141	P38282	lncRNA	protein
n6141	P39990	lncRNA	protein
n6141	P40070	lncRNA	protein
n6141	P40089	lncRNA	protein
n6141	P47093	lncRNA	protein
n6141	P49704	lncRNA	protein
n6141	P49960	lncRNA	protein
n6141	P53905	lncRNA	protein
n6141	P57743	lncRNA	protein
n6141	Q00723	lncRNA	protein
n6141	Q03338	lncRNA	protein
n6141	Q06406	lncRNA	protein
n6141	Q06819	lncRNA	protein
n6141	Q12368	lncRNA	protein
n6141	Q12420	lncRNA	protein
n6142	P11632	lncRNA	protein
n6142	P11633	lncRNA	protein
n6142	P15938	lncRNA	protein
n6142	P19735	lncRNA	protein
n6142	P20053	lncRNA	protein
n6142	P25337	lncRNA	protein
n6142	P32639	lncRNA	protein
n6142	P33334	lncRNA	protein
n6142	P33399	lncRNA	protein
n6142	P33411	lncRNA	protein
n6142	P36048	lncRNA	protein
n6142	P38203	lncRNA	protein
n6142	P38282	lncRNA	protein
n6142	P39990	lncRNA	protein
n6142	P40070	lncRNA	protein
